Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1997-12-05,323.166,329.684,315.077,327.774,29149893.471777
1997-12-08,328.904,336.212,328.904,331.673,14610599.558826
1997-12-09,330.254,334.302,323.405,334.302,18278882.78653
1997-12-10,325.845,325.845,318.917,322.386,23498487.672853
1997-12-11,318.157,323.345,310.849,313.328,28856804.831363
1997-12-12,312.968,315.447,311.229,312.758,13105910.094164
1997-12-15,314.298,315.077,312.009,312.968,18746230.994473
1997-12-16,313.928,314.867,311.429,313.718,22475039.04895
1997-12-17,315.847,317.747,313.538,316.417,21235593.943638
1997-12-18,315.077,317.747,313.328,315.077,25994928.472821
1997-12-19,311.629,313.828,304.311,304.311,24008619.068269
1997-12-22,307.379,326.634,305.081,306.639,12732872.54773
1997-12-23,306.23,309.309,303.371,305.88,12527487.841217
1997-12-24,306.23,307.379,303.551,306.449,4322547.3127035
1997-12-29,307.379,311.229,305.49,309.509,9107013.4135988
1997-12-30,310.079,313.158,307.009,309.649,9230629.738312
1997-12-31,308.159,311.229,307.379,307.379,9335614.1909347
1998-01-02,310.079,311.629,307.379,310.469,6500798.9086551
1998-01-05,311.229,314.298,307.379,309.699,22961495.253487
1998-01-06,304.721,311.229,291.633,297.063,48712463.932709
1998-01-07,292.803,301.261,291.254,297.773,64618679.285048
1998-01-08,303.171,307.229,297.323,303.551,30412143.540411
1998-01-09,301.441,307.009,298.172,299.851,18565776.807098
1998-01-12,297.413,299.331,277.637,295.443,21387265.604605
1998-01-13,301.051,305.49,294.913,297.773,19908127.821511
1998-01-14,323.166,323.166,304.911,308.349,26887938.988167
1998-01-15,308.739,317.187,307.379,312.728,20006868.641471
1998-01-16,313.538,318.917,311.429,313.158,28904796.380783
1998-01-19,312.199,313.158,309.509,310.849,10571472.35829
1998-01-20,308.919,314.108,304.721,307.379,25175152.10764
1998-01-21,310.849,313.158,298.082,306.449,29722851.295818
1998-01-22,308.549,314.688,296.263,302.701,25228974.181696
1998-01-23,298.371,308.549,282.976,293.383,31552387.705445
1998-01-26,287.805,292.023,286.065,290.874,21786377.969402
1998-01-27,293.563,304.311,289.195,303.171,38571439.133127
1998-01-28,302.041,305.301,299.331,300.981,35861339.463016
1998-01-29,303.551,310.079,300.781,309.509,30830360.901017
1998-01-30,311.229,318.547,306.639,315.177,19775507.142227
1998-02-02,316.997,318.157,308.739,313.158,24155505.47793
1998-02-03,312.758,316.997,311.299,315.847,22464318.245544
1998-02-04,316.047,320.076,312.588,315.077,14245633.122925
1998-02-05,314.298,319.676,308.919,314.877,34336243.662254
1998-02-06,311.629,316.997,309.889,314.688,15434594.027009
1998-02-09,316.997,318.547,312.009,312.758,20441785.368833
1998-02-10,312.968,318.157,300.881,305.57,57257347.35366
1998-02-11,308.159,310.849,300.081,303.291,48968133.7884
1998-02-12,307.009,311.229,291.453,300.841,24080450.851725
1998-02-13,301.261,306.639,300.661,305.48,18720883.366264
1998-02-16,305.49,306.23,292.803,303.551,15231600.945887
1998-02-17,303.941,307.379,302.191,305.67,21831452.756111
1998-02-18,306.639,311.229,304.671,308.549,19844523.189391
1998-02-19,311.229,313.928,308.159,312.019,14378614.896631
1998-02-20,311.629,318.717,308.919,314.867,18790522.576379
1998-02-23,312.758,315.637,305.081,308.159,24809815.574961
1998-02-24,304.721,312.588,300.481,303.551,34683828.553016
1998-02-25,307.809,310.849,306.829,308.919,37077420.458794
1998-02-26,309.699,320.076,308.739,309.309,26898658.791313
1998-02-27,316.997,324.495,315.847,321.376,22156500.753649
1998-03-02,322.386,333.163,318.917,330.844,28446707.594106
1998-03-03,330.064,335.072,328.554,329.684,23354518.025904
1998-03-04,329.684,349.678,325.845,331.234,20857087.967251
1998-03-05,328.904,332.783,327.374,329.684,19066649.781508
1998-03-06,328.904,337.212,325.475,328.654,16496711.762585
1998-03-09,326.634,343.34,319.676,321.796,16024729.342832
1998-03-10,316.997,325.845,312.388,314.378,24099084.724339
1998-03-11,323.545,326.005,318.717,321.226,19981827.093299
1998-03-12,322.006,328.904,317.877,319.137,23984937.875821
1998-03-13,318.917,329.404,313.158,314.688,23747854.88045
1998-03-16,315.847,337.372,312.009,317.187,15241023.409789
1998-03-17,314.298,322.006,310.849,315.037,23855492.026732
1998-03-18,313.158,316.217,309.699,312.758,37130351.2998
1998-03-19,322.006,336.212,316.627,329.104,20999915.315499
1998-03-20,335.262,337.772,328.554,331.993,35673493.342708
1998-03-23,351.978,368.484,333.163,358.336,52990866.701955
1998-03-24,353.138,354.717,346.97,350.338,32522170.296095
1998-03-25,345.83,348.528,335.842,343.53,42593238.802647
1998-03-26,342.38,345.83,332.393,337.512,21729071.984331
1998-03-27,338.532,344.48,334.692,337.572,18618870.690738
1998-03-30,338.152,343.53,335.072,338.922,15124483.935618
1998-03-31,335.072,336.622,327.374,328.454,21580577.15408
1998-04-01,330.844,338.152,327.024,327.604,41626943.123797
1998-04-02,332.963,339.902,331.234,337.572,31420754.284323
1998-04-03,342,345.83,335.632,337.772,38996997.413327
1998-04-06,336.212,339.332,334.302,337.212,19850404.727367
1998-04-07,337.002,361.955,333.922,350.448,41053777.245351
1998-04-08,340.051,341.42,332.393,333.522,20857503.075799
1998-04-09,332.393,342,331.993,339.472,12664843.758727
1998-04-14,342,346.61,336.622,342.23,21115042.420347
1998-04-15,337.372,339.332,334.692,337.572,17149355.423857
1998-04-16,338.152,340.051,332.563,338.962,12070179.258558
1998-04-17,345.06,345.83,339.222,339.812,14101507.435171
1998-04-20,343.13,345.46,339.122,340.381,9355079.2809053
1998-04-21,342,357.906,340.47,351.228,26988545.295939
1998-04-22,354.677,359.636,352.748,356.617,26384571.361425
1998-04-23,357.716,362.145,349.878,351.378,29570403.431881
1998-04-24,351.608,354.298,347.779,351.978,14655726.359136
1998-04-27,351.378,351.608,342,346.82,15869726.810868
1998-04-28,343.91,351.608,343.91,350.258,13344815.566098
1998-04-29,344.67,368.863,344.48,349.278,13644515.935428
1998-04-30,355.057,365.025,337.772,363.105,26094917.61921
1998-05-01,361.176,366.744,361.176,362.905,12746299.058659
1998-05-05,365.025,371.763,356.577,360.796,11789010.735163
1998-05-06,359.636,365.025,356.777,365.025,13675484.033346
1998-05-07,362.335,370.023,361.176,361.725,23948717.404447
1998-05-08,360.426,365.394,358.896,364.055,15638313.298023
1998-05-11,363.885,368.973,360.426,366.184,22288392.242253
1998-05-12,364.255,368.074,361.955,366.794,18930276.12085
1998-05-13,368.484,372.523,366.364,369.633,21728392.806731
1998-05-14,370.023,374.932,368.484,371.673,32107127.765682
1998-05-15,370.803,371.953,368.673,370.923,20607096.596441
1998-05-18,367.714,367.714,358.486,362.905,30556426.269229
1998-05-19,358.486,365.025,357.336,359.456,18242129.175745
1998-05-20,361.006,364.445,356.777,361.535,19753595.412479
1998-05-21,357.336,363.135,355.057,357.576,14573382.826938
1998-05-22,355.607,356.197,347.959,348.968,16718862.853378
1998-05-26,353.508,359.266,350.438,357.156,28236534.635502
1998-05-27,356.197,356.197,351.018,354.847,17070709.858649
1998-05-28,355.237,355.237,349.678,350.438,19910989.569836
1998-05-29,353.508,353.718,345.26,353.508,25832638.035127
1998-06-01,344.67,345.46,338.532,341.23,26467952.16486
1998-06-02,339.702,342,336.622,339.902,22461454.496695
1998-06-03,341.61,345.46,336.782,339.122,20943287.507765
1998-06-04,339.332,343.53,332.203,335.632,26593129.897869
1998-06-05,347.779,353.508,345.83,347.959,28868829.975846
1998-06-08,355.057,358.896,353.718,356.377,20004419.000909
1998-06-09,353.508,355.147,347.2,352.368,22876291.973488
1998-06-10,343.91,348.678,340.84,344.45,15616398.567491
1998-06-11,344.67,348.129,336.032,346.02,15417885.6579
1998-06-12,335.452,337.002,324.695,328.344,21441447.772823
1998-06-15,333.712,333.712,321.226,329.684,14701221.255699
1998-06-16,324.695,333.712,324.695,331.993,19441348.762395
1998-06-17,334.502,336.622,331.803,336.212,22761000.825744
1998-06-18,338.532,338.922,326.225,330.254,21710074.016509
1998-06-19,329.884,340.281,319.307,326.914,33040944.951656
1998-06-22,316.627,326.794,316.217,322.386,15991052.536607
1998-06-23,330.464,333.922,327.374,333.353,19948101.274259
1998-06-24,333.163,345.46,332.393,342,33339240.953754
1998-06-25,340.051,342,334.692,335.072,57614924.857413
1998-06-26,336.212,341.61,328.144,339.902,15945455.613364
1998-06-29,339.472,343.53,335.452,340.51,19016573.686996
1998-06-30,336.212,339.702,332.783,336.622,22987099.948917
1998-07-01,338.152,346.61,336.782,345.83,22105181.334018
1998-07-02,347.2,350.438,342.19,349.678,22586948.312358
1998-07-03,346.97,352.938,342,345.83,20834858.154328
1998-07-06,343.13,345.83,338.682,343.91,56785258.906181
1998-07-07,345.83,347.37,338.922,340.47,25677066.354335
1998-07-08,340.281,341.81,334.692,338.922,18018998.828884
1998-07-09,340.051,345.83,335.842,339.472,19722723.339671
1998-07-10,333.163,335.262,330.844,334.102,29960821.523193
1998-07-13,333.522,334.692,325.085,325.225,18823992.32846
1998-07-14,324.325,328.904,324.325,327.374,19395752.839413
1998-07-15,329.684,334.102,328.904,330.464,31706660.046469
1998-07-16,330.464,335.842,327.774,332.333,27119401.513828
1998-07-17,330.654,333.922,328.904,330.654,13109240.965161
1998-07-20,331.803,335.072,315.277,334.302,8320805.8263931
1998-07-21,332.963,332.963,323.345,325.085,15421685.651568
1998-07-22,324.695,328.554,322.766,324.785,18294183.787623
1998-07-23,325.845,327.984,323.745,325.275,20854017.16426
1998-07-24,322.766,336.422,315.077,321.226,19008923.686581
1998-07-27,318.917,320.846,314.867,318.917,13299429.698045
1998-07-28,317.747,319.896,311.429,312.758,12461851.677868
1998-07-29,315.847,332.393,315.447,315.447,13288497.839448
1998-07-30,316.997,322.006,316.997,319.816,21988275.764115
1998-07-31,318.547,321.526,308.549,312.388,20818521.882519
1998-08-03,310.849,312.388,308.159,310.849,18144537.656316
1998-08-04,311.229,315.847,308.159,311.809,29614853.055113
1998-08-05,310.849,327.374,288.155,301.441,49758342.421848
1998-08-06,303.551,305.081,292.803,296.633,20309115.676734
1998-08-07,298.551,306.639,295.113,306.449,56264250.666555
1998-08-10,308.549,308.549,293.953,298.701,16212988.571164
1998-08-11,295.873,345.46,281.646,305.49,356131176.54932
1998-08-12,316.217,318.327,304.311,312.588,193132027.53204
1998-08-13,309.409,309.699,303.761,306.23,115925750.68755
1998-08-14,313.538,331.993,310.279,328.554,127660781.30733
1998-08-17,323.545,331.614,321.046,327.374,41329691.394768
1998-08-18,327.374,333.922,310.279,332.393,29034501.297615
1998-08-19,332.393,332.393,326.794,328.144,84543151.380459
1998-08-20,329.304,331.614,327.204,328.554,45945790.468988
1998-08-21,326.634,328.554,313.688,323.685,33133175.069119
1998-08-24,319.676,320.656,314.688,317.337,34428580.807704
1998-08-25,316.997,322.386,316.997,319.347,33638521.213228
1998-08-26,315.077,316.417,308.549,314.348,42380095.067208
1998-08-27,307.379,309.309,297.413,297.773,37464457.666031
1998-08-28,292.603,299.721,277.827,294.493,41160686.201217
1998-09-01,278.017,288.155,273.988,284.525,41588530.079083
1998-09-02,292.023,295.493,279.927,283.946,31960922.534144
1998-09-03,283.746,286.825,280.137,285.405,32072933.82423
1998-09-04,283.946,297.413,280.907,293.593,30192600.131507
1998-09-07,295.873,311.229,295.873,309.889,12057793.019653
1998-09-08,308.919,312.388,293.503,308.849,37538788.102866
1998-09-09,308.549,311.629,304.311,308.159,24105070.289518
1998-09-10,307.379,313.158,296.633,300.301,26344281.826023
1998-09-11,300.081,310.079,298.961,305.081,46175947.653312
1998-09-14,310.469,315.847,307.379,313.478,27824668.935807
1998-09-15,312.009,316.417,311.809,312.968,25356488.525711
1998-09-16,316.217,321.226,313.538,317.727,28474192.781271
1998-09-17,315.847,315.847,310.079,313.538,20119759.16147
1998-09-21,313.718,319.137,311.629,312.159,26374627.76125
1998-09-22,322.766,328.904,320.726,326.634,27786673.000164
1998-09-23,326.634,339.122,316.997,326.634,51881229.540417
1998-09-24,342,350.818,333.922,342.41,55391904.554791
1998-09-25,333.522,340.84,330.844,334.662,23620282.521264
1998-09-28,334.692,348.528,334.302,340.47,26060407.595106
1998-09-29,342.77,346.23,336.212,343.18,34011920.854348
1998-09-30,342.38,346.97,336.622,345.06,48971622.700723
1998-10-01,343.13,345.83,327.204,328.904,55339335.80847
1998-10-02,326.634,334.012,320.076,323.166,43450280.912532
1998-10-05,326.634,334.302,322.766,327.704,28013033.191603
1998-10-06,328.554,338.152,326.225,333.792,28285148.347612
1998-10-07,338.922,342,324.695,328.344,34174629.401375
1998-10-08,325.845,328.554,306.23,322.766,34696164.778844
1998-10-09,318.917,335.452,316.627,321.046,32849142.796876
1998-10-12,323.745,330.464,316.997,325.845,28109484.412851
1998-10-13,326.794,331.414,323.545,328.554,28920513.490685
1998-10-14,325.085,335.452,324.695,332.433,31924903.115344
1998-10-15,333.522,336.212,324.915,328.344,32439673.723878
1998-10-16,335.452,336.782,326.225,328.554,32819684.093652
1998-10-19,327.374,328.904,316.997,322.726,29419301.920003
1998-10-20,322.326,322.326,309.309,318.547,45547190.238109
1998-10-21,315.847,322.006,310.469,312.388,46379459.870183
1998-10-22,313.158,323.545,307.379,313.718,37623779.327414
1998-10-23,310.279,314.688,308.919,313.928,50761805.819769
1998-10-26,318.917,324.325,317.977,323.166,30556734.34979
1998-10-27,325.475,338.152,324.495,332.623,36599295.432796
1998-10-28,333.353,337.372,328.904,334.352,49658985.440765
1998-10-29,336.782,345.83,333.163,338.722,69689839.3542
1998-10-30,343.71,346.23,336.782,343.71,46603739.517577
1998-11-02,338.532,347.37,338.342,343.91,58720972.080211
1998-11-03,347.37,358.116,342,351.648,87667150.28202
1998-11-04,348.528,355.427,347.779,352.748,77844925.846268
1998-11-05,353.898,356.197,350.628,352.628,60449012.949538
1998-11-06,355.427,356.377,348.528,353.198,54986957.66431
1998-11-09,348.628,365.025,341.23,352.748,57029892.876073
1998-11-10,340.84,343.91,336.212,338.922,48344478.707418
1998-11-11,340.051,343.91,338.152,341.04,49851150.690493
1998-11-12,340.051,347.779,338.152,344.93,51288018.420296
1998-11-13,345.65,359.266,345.65,353.718,74096859.755963
1998-11-16,351.978,356.577,350.438,354.198,57663855.652438
1998-11-17,355.427,363.885,354.677,360.226,77301011.616902
1998-11-18,358.486,362.335,358.486,360.506,77356182.043542
1998-11-19,361.565,367.144,354.677,360.426,102525660.66762
1998-11-20,352.748,364.055,352.748,356.377,69959456.857092
1998-11-23,356.577,365.784,356.577,362.335,50060543.445079
1998-11-24,365.025,365.025,360.796,362.725,31991270.469895
1998-11-25,361.006,365.025,357.906,358.926,63790577.742898
1998-11-26,357.336,369.453,357.336,365.784,44173872.12604
1998-11-27,365.025,369.253,363.685,365.384,38980447.085544
1998-11-30,366.164,367.914,357.336,363.105,52966926.441762
1998-12-01,359.076,359.076,349.678,357.336,76560350.939862
1998-12-02,348.898,349.488,333.353,335.842,73593534.140206
1998-12-03,331.344,331.993,323.745,329.974,91893553.453774
1998-12-04,327.564,331.993,326.055,327.284,62292073.895727
1998-12-07,329.684,355.807,329.684,335.452,47988822.706123
1998-12-08,334.872,340.051,333.922,336.252,29039136.509688
1998-12-09,339.332,344.3,334.302,339.842,47830701.358613
1998-12-10,340.84,346.61,320.846,340.281,34110091.52522
1998-12-11,340.84,340.84,330.464,336.252,55641216.748002
1998-12-14,329.684,332.203,327.374,329.304,32083758.65484
1998-12-15,326.794,331.993,323.905,328.724,58553896.39121
1998-12-16,336.212,341.23,324.325,336.672,47353101.469935
1998-12-17,338.532,357.336,336.782,342,43775436.93832
1998-12-18,341.42,344.3,335.632,341.23,63288302.401779
1998-12-21,335.842,344.48,335.842,342.28,19410586.718358
1998-12-22,341.42,344.1,334.632,342.57,30837072.65609
1998-12-23,338.152,349.308,338.152,343.13,43723799.435511
1998-12-24,353.508,356.197,350.038,351.778,10993957.834977
1998-12-29,353.508,353.508,344.01,346.97,60229364.51317
1998-12-30,344.67,349.678,343.91,345.06,42576372.392211
1999-01-04,355.427,366.954,332.393,357.336,494951824.07538
1999-01-05,353.138,358.306,347.2,350.778,160725104.37219
1999-01-06,356.777,358.896,352.368,357.356,114322632.48454
1999-01-07,358.666,359.076,351.228,353.418,94130112.29662
1999-01-08,351.888,358.116,349.678,356.777,81641921.731337
1999-01-11,347.779,349.098,340.051,345.83,46422871.221916
1999-01-12,341.42,350.818,341.42,345.93,97153135.793892
1999-01-13,343.71,343.71,335.072,340.57,85432153.847731
1999-01-14,342.77,343.71,334.502,339.502,69666420.23028
1999-01-15,334.872,343.91,334.302,341,52910190.60578
1999-01-18,342.38,359.266,342.38,354.298,88138195.456691
1999-01-19,352.748,354.677,344.48,345.65,47115387.30952
1999-01-20,346.61,352.568,346.61,348.738,37840512.001333
1999-01-21,351.228,351.228,343.34,346.23,58354548.263216
1999-01-22,339.472,339.472,331.414,335.522,49245759.385347
1999-01-25,338.152,339.902,328.904,334.962,31824186.778801
1999-01-26,332.393,335.452,325.845,329.884,48469241.331879
1999-01-27,329.304,332.783,321.796,325.035,48973389.16264
1999-01-28,318.157,325.475,318.157,321.226,37603482.019825
1999-01-29,323.545,323.905,313.328,320.256,56859172.233945
1999-02-01,319.307,326.444,317.387,322.596,41377003.766588
1999-02-02,323.545,341.04,320.846,326.375,34824309.287642
1999-02-03,327.604,337.372,308.739,331.953,59226892.374457
1999-02-04,332.393,349.308,332.393,343.77,47028463.579636
1999-02-05,341.78,345.46,335.452,340.47,35178867.001743
1999-02-08,343.34,346.61,324.495,345.83,48681239.767832
1999-02-09,345.06,345.06,336.212,338.342,27756219.036687
1999-02-10,334.302,336.782,330.464,332.523,30579065.189131
1999-02-11,333.922,341.61,327.124,331.414,43260617.316968
1999-02-12,333.922,334.692,325.475,329.824,32017187.246931
1999-02-15,326.634,335.072,323.545,333.922,33747463.700847
1999-02-16,335.452,337.372,327.774,335.842,39978335.025526
1999-02-17,323.905,330.844,318.717,324.485,53603485.897139
1999-02-18,322.386,329.684,315.277,318.327,36696315.802873
1999-02-19,318.327,321.226,316.627,319.137,26532230.973271
1999-02-22,320.846,325.475,320.846,324.015,37787166.051779
1999-02-23,326.634,330.464,324.695,329.304,49541193.63912
1999-02-24,328.144,339.702,311.229,336.562,42939054.230708
1999-02-25,338.922,341.23,315.847,337.002,42499965.412376
1999-02-26,337.002,343.91,328.904,340.071,47464793.676583
1999-03-01,339.332,341.61,329.684,331.074,35096318.415926
1999-03-02,331.234,332.393,323.905,329.004,38746533.919059
